uid,is_strike
108423,0.0007419176618037576
82807,0.0008186803900331462
284558,0.9364879749612532
9251,0.008937609584465976
99513,0.03792129565485958
128235,0.0005302145770306706
152814,0.00092977398488657
204406,0.0007557636556700773
48300,0.0005507484627689761
185941,0.7717307087789542
18707,0.006999482765164625
288265,0.0005456471973742039
222230,0.027534553285220933
27983,0.984837782678741
75853,0.7005924600036761
211550,0.0005549960503260429
101221,0.000530811832351994
75995,0.9849713504117454
227926,0.001174584145100609
186177,0.041436099006853154
126409,0.10855539068836713
200303,0.0006676020565500855
247330,0.0005789709780745939
161241,0.9853522244744896
88532,0.984202579277305
296583,0.0006103461474721877
298665,0.9830675383179631
295238,0.9711717348746289
302708,0.9838414869732097
244766,0.9852455406782339
142006,0.0027880793785942737
150214,0.18700607801194752
207583,0.05275497649514974
203811,0.0005308637459903211
232494,0.20628699109874807
45118,0.0005387120450445991
124381,0.0005308423368379236
125828,0.7983368823965926
22486,0.8537256654730719
121703,0.9854726010325174
128069,0.0006807986043466759
175002,0.0006125317259716494
262384,0.9786462145360646
275555,0.8058275694620123
19446,0.9810688805990065
82027,0.0005445433773874968
123339,0.7374624150199102
45110,0.0006158954068428529
91474,0.0005315797654434801
152406,0.49686327130583086
60431,0.15575154760761092
18182,0.0006319212706101294
181070,0.00053509554764462
172375,0.0006284498569220657
207416,0.0005308320549409437
250398,0.0006485343603158993
243541,0.9847268360386411
143215,0.0005307952146351926
102486,0.983385439831394
145298,0.0006761832634323674
248230,0.22086332099168443
139638,0.04202807835897977
311038,0.0006360292494942655
236759,0.042430813351152126
227568,0.0006255034476398443
280603,0.8933847076329748
80020,0.09600169329907854
76911,0.04121389607560199
178407,0.9857201324316792
47429,0.985471422950179
52413,0.19543662317882662
258571,0.9751286458282058
59374,0.15163033872681392
288229,0.9844362349114252
194828,0.9850285560530864
205960,0.0007522129966289948
138322,0.19807956072896918
139809,0.0008439079968634288
276581,0.7151802080356702
111385,0.9805011345940159
132142,0.9598561981555807
100053,0.0005658782945401459
236735,0.0005432803836641294
32594,0.8888364804638671
158372,0.0007142137355900866
130328,0.6313051108941228
106182,0.3620658915075231
150063,0.0344072174436432
293602,0.9853509469809567
207238,0.9848497415590359
55641,0.985317947521242
62650,0.000585335608141778
154865,0.3658852505126379
86859,0.34013172526205065
78870,0.0006403685129778136
28471,0.9725290527353286
132159,0.0005603022500867033
113796,0.9701122366057646
81021,0.0005507509740958761
275931,0.9854847945384353
307642,0.7249708188777158
265887,0.4737669180193689
68457,0.0005307847867784653
123959,0.0006460041849405084
56317,0.9855206812871657
173736,0.47904896629751215
25227,0.0005707096938241115
82883,0.5217928286532986
291838,0.0006287339017231801
171497,0.01052866369396814
264925,0.000555869374972356
71626,0.0769067322341779
215799,0.942048775788519
211143,0.9852440117246197
11929,0.1667930625996977
14848,0.49153730931744133
199213,0.9834773288445222
117051,0.0005333373265334465
111066,0.0005425402705859541
161172,0.0006212048027179109
62442,0.0005332900653230126
128860,0.8180475658251355
292881,0.0006265784776997911
255162,0.9836348873900165
272351,0.5553363759558373
137490,0.0006083475525788311
277718,0.0005311722826319371
112497,0.0006217229891882953
127936,0.0005776622317341176
224452,0.2880199535426336
241525,0.45778885352688775
203295,0.0005401041907266631
185711,0.012118932362673682
143586,0.000741191485230874
106433,0.017196002649809673
218608,0.5884249987473589
219367,0.0005518803003765403
68076,0.0005350954338891388
261420,0.005031401864542011
151502,0.0012194260044791415
276108,0.0006102822996155799
183163,0.0005323630568670423
8276,0.0007602477922258451
148941,0.9838605549795498
118206,0.0005440012645809246
279095,0.0005470731651961771
305625,0.0016904574333683198
245898,0.4485984460393986
47251,0.0006013161783591689
55297,0.9720045813623653
108980,0.0008859393137072095
122297,0.9800625300161784
246648,0.000680392180891763
309999,0.9792717935748013
259451,0.8398312620997477
219780,0.17974194942070754
33209,0.0005370784389191709
190214,0.000530774745314509
153654,0.7814729560054228
281544,0.0008608506227667424
56399,0.0008866307648332617
155551,0.0005586811128867707
87713,0.0006109693006123814
60511,0.9822305188544818
9284,0.18136482527596787
11382,0.0005334728486693418
147009,0.000545202217489317
233354,0.0006401374895583353
54997,0.12999125109403634
139145,0.9775210214315464
22928,0.9851937118675493
298836,0.9811532772060227
188428,0.0005406448045437736
6777,0.0005307826605270208
217010,0.000540016363404916
219334,0.18413661499856596
245182,0.0005350975654454065
98731,0.982778576311189
152139,0.0322282323399844
99499,0.7699183010312931
174002,0.012487892368253574
238351,0.0005332825941077264
191519,0.001074247518684906
309207,0.6186913424163392
143918,0.0005307753903849799
309041,0.0005383107910574081
137956,0.0006655053542070694
42937,0.0006545895101381084
186998,0.056625373106026576
209167,0.0005788881096050707
156130,0.9775127637438757
127332,0.3242527644673364
304751,0.0005451491059483665
23622,0.002177017634942666
144732,0.0005760827093979645
209458,0.01851862374449902
36245,0.9796777516678239
89435,0.21235427190142872
202799,0.9852895239408327
137914,0.05672380219707038
235191,0.12596065745989232
167053,0.0005966648363937058
158318,0.0005627255922462744
125922,0.0005337542659705225
148157,0.03248888751051473
195950,0.0005643719474067768
307503,0.0034106249450691606
235782,0.0006295467887254641
116361,0.9749445067655547
211134,0.1962205703648988
253374,0.860690432603581
244032,0.0005952442521277041
39328,0.9392658444847204
176070,0.0005350991603229921
181027,0.9589703931961248
50889,0.985633219544175
48834,0.006733430921722933
21430,0.028075122500624997
124970,0.9848456059514984
65640,0.0005339700689435204
180134,0.0005462555031483827
302996,0.5046644408604146
84576,0.13546027091451082
172279,0.5671477192181578
189964,0.0005307731892941538
259411,0.0005834909615450192
150010,0.060193902949684366
120124,0.9854640373866401
152127,0.000558884956225958
197308,0.0006030665959844602
43776,0.7889689904287688
195718,0.9574542531304472
1983,0.9707585955098912
66429,0.7619035472433932
79281,0.983999319943575
187281,0.9812678681912723
293532,0.8458273915966902
93595,0.9852932888807103
234962,0.006134926576500523
96993,0.9852895199874162
25151,0.9828365235232361
130725,0.0005353050890740994
227966,0.9611907402089699
310465,0.4993609460994927
276127,0.0006227927251941797
100977,0.0005310609788022155
150018,0.000798355096305442
140334,0.9849386946449759
230875,0.0005615930742752547
188161,0.5932770052725638
164342,0.4678811494454829
77478,0.0005449458687418612
35460,0.0006957324607186339
231388,0.06536822483685054
85152,0.0226549632472932
215255,0.001661102039827394
145846,0.0005671793746778611
272415,0.026083497517237243
103357,0.0005352761691368088
38722,0.8906775232187353
192960,0.98534641746912
40522,0.9840385278837191
80984,0.40911154047756876
43435,0.0005309603503358544
205109,0.0010344367007310668
23153,0.0009827010184956736
138957,0.0007930017288184444
66779,0.0006298717376407139
80756,0.9818089701935796
265706,0.62389865502943
27183,0.9852059115084898
144458,0.9856651577087094
13542,0.9835426231070755
258662,0.9853034863211164
58275,0.9590326009073569
234975,0.34240334829009317
241929,0.9824776608964425
183521,0.0005363374568857018
233302,0.03593019393422815
22240,0.9850426765863258
48864,0.002541530999077101
137939,0.6767901372901407
116107,0.954013857270379
52375,0.22212139440506407
117488,0.0005358846761702284
83542,0.0021827895834245444
273142,0.7041568712864292
8299,0.22957802604130315
259112,0.0005307704578425289
162079,0.9200081693886387
210191,0.0005350966030754153
207653,0.9856317646288488
39170,0.9853320595808311
18306,0.0008905625161033953
72234,0.0005351041679361315
161191,0.012261185227658428
32104,0.9824764496760484
193514,0.4936588715621725
298572,0.0007323830983273686
213627,0.012509343963366056
36770,0.0005588995004976246
158033,0.0005636618659955144
78933,0.0005790671423243592
67397,0.0012893443052889094
58414,0.0005909384249740522
37867,0.46894080945572936
14746,0.0005308504084064598
237427,0.9688809713015658
202575,0.9845328049266618
133566,0.000980541900497173
235000,0.0005356825088276985
72224,0.0005365946793783463
129177,0.0005307639553380619
183967,0.0006449149271605232
290559,0.0005312968739133597
41376,0.0009026470432169105
191310,0.0005421506621749972
259893,0.0005523317990408922
231390,0.9829542456252424
180345,0.041047372734449195
133683,0.0007776151370307063
98594,0.001402891997390883
38744,0.000630586792384511
12762,0.4908588101494977
241800,0.9852948184158412
22521,0.8432637848850068
276170,0.0006276480812385417
270706,0.0005405618575182803
229383,0.98531318073026
251360,0.0005351272447776748
134603,0.7924534787452674
301459,0.04786231467312865
229165,0.0005393077311842834
101963,0.9854806156863157
266628,0.001270639348960149
47137,0.0005711324257671285
77179,0.8351986744597257
302683,0.05449654667855327
160974,0.0006626605009545057
136860,0.0006507216130168967
247968,0.9713601087997076
166632,0.0007656454436807409
148708,0.6512889042816729
132465,0.0013984352443849124
114062,0.0005403285610679751
300993,0.0006717428988375786
212015,0.9851729347294322
218049,0.363043255074529
122682,0.0005588882189047944
108004,0.007104087285833006
195896,0.9352920242357071
175838,0.0005445023254625551
292931,0.9842241069257933
3988,0.0005364672095718485
61600,0.0007839356289220205
111523,0.6277732077639555
300727,0.028646217019106163
288195,0.000535153753302111
32445,0.9188205907869875
300112,0.0006737807509286146
216810,0.30856869362271694
20719,0.9842852903706116
119983,0.9849398201485718
46306,0.26168914413172073
183858,0.9845479736988253
56607,0.0005848854428761693
48508,0.0031794810388747685
138642,0.0008384036192425537
213917,0.9854358713803396
236339,0.9741371794903071
269909,0.06040535840892046
132768,0.7163491677595035
150293,0.8151726943195508
292792,0.6689296972931325
25030,0.0028511774652577805
308085,0.0005307870159103574
154381,0.0011941104934922071
195616,0.9855814774569195
264292,0.0006057936993757186
268248,0.8635122109994795
203077,0.0005434622164968589
152913,0.7405952621742495
277521,0.0005496423675393769
73381,0.9831938613841688
277006,0.012271561274638047
240479,0.9856457304820527
54602,0.07831417075939118
199364,0.0008043362728635247
303322,0.000584556342196342
132550,0.0007658462735515463
176569,0.003346969039840744
178778,0.0006918579439917285
134266,0.9852812812256588
80992,0.8416927483728888
299312,0.28615999768258893
123,0.08287181698777438
280381,0.014200963512796165
81171,0.9850342708398472
49483,0.9844393930185725
132035,0.0005307705931066716
266512,0.9849100223249406
252105,0.0005307854452553033
94055,0.9853095023058711
147193,0.5300583176698289
269761,0.9855547622950146
303934,0.9855965614620082
58160,0.0005473567144748385
261180,0.0005551351955483877
91592,0.0006064188059470886
82476,0.9808009867248969
268081,0.005290214559825443
103138,0.9536677065204097
93760,0.0005363151545887588
66005,0.9840948877771812
187473,0.0005459330974049766
176539,0.000531789942060145
152813,0.0005351239132543942
147241,0.10934831640784826
270839,0.5960648428955507
121605,0.0006065301756550659
171237,0.9854775090422576
87939,0.0011021312432418508
47506,0.4083642595951336
76760,0.6654769847246368
37794,0.0009729591305271936
197152,0.0005365750720535902
138797,0.0006050160416401389
208395,0.0005393792672189746
169217,0.0005581219874469415
212458,0.0007551416013727532
55164,0.0005307656716989508
40581,0.00699023322730508
185823,0.9817093780668577
80223,0.03875941754844106
120586,0.0008191949719785783
56687,0.1464444069599826
174435,0.0006425734065796345
1763,0.6305264087194651
238735,0.000544751252928429
207506,0.9769318995026847
102503,0.0008339252390031939
85283,0.8366340518407347
230958,0.0005580660424497442
96154,0.0005361075245971207
162450,0.9233444570421067
29715,0.048647646863441606
263917,0.060830326877271836
34293,0.2083598284056496
81560,0.06431897884929323
123233,0.23159404850080037
102265,0.861789124393475
117882,0.0033691096414764465
221834,0.9850786314420665
83752,0.0007867015348007953
243955,0.001001269919138035
294158,0.9385410792217463
224928,0.0022896800037123274
282383,0.0005351138846437155
98079,0.0005310099057626376
28319,0.9837466268683457
195194,0.9845966244178869
43729,0.0005329842244374552
94024,0.9791528104989216
212181,0.000589371022472401
71266,0.24966324809196574
77241,0.0005307911910918452
75120,0.0005660224590293086
285055,0.0009406542865447415
287728,0.14875465237935998
275390,0.8464388880211905
159959,0.0008107883703113442
143246,0.30188939201421033
126201,0.8584401909604102
239583,0.9849506827147028
140022,0.6932334848968382
270005,0.707306097304553
107545,0.0008000900803997387
59618,0.19714059355630825
125669,0.06668197967010625
63159,0.0006647047944993281
84057,0.6948247606286817
29856,0.0005788735261082372
75969,0.985189424130468
222507,0.0593424198340375
4491,0.0005451801160432946
69475,0.9802439773912887
224042,0.0005991999583170486
30957,0.0677468283977871
115152,0.5765695226424522
77728,0.30067413166581164
191517,0.0008912632992098406
16146,0.0825737944115226
98896,0.0006152276718053803
299044,0.7616607806923154
193152,0.004992478497669127
219785,0.0005980914499033227
275759,0.8089534478644219
14063,0.9856395368465685
89869,0.001034345167425202
192867,0.9813814603646851
143001,0.0005616061476480348
107141,0.985487482698642
104468,0.0005351220810473851
243467,0.0007782614290444088
269954,0.19278889611791625
139275,0.0005421360158776338
18735,0.8719686514872985
307074,0.009915027262267034
54549,0.03293480963080286
28298,0.9855164625812294
16374,0.0007054540158469999
24697,0.0007626216569236406
177227,0.0005597610244618746
189756,0.000672315118636224
32721,0.8649115368892276
68959,0.11922599924287315
59508,0.0984442018620056
137975,0.9811973031963214
244422,0.0005895336186031661
71997,0.9533682964023162
193212,0.30059389742853504
151922,0.0005781520960922625
128316,0.9671068816329221
126172,0.0007121921323852057
38072,0.0024122176478311714
213118,0.0036566730023829246
107798,0.000623083919600363
55089,0.7302508328881553
21881,0.0007073085544786511
49849,0.4778082951180019
284274,0.00063750529654502
270086,0.9837083068909673
254121,0.0006417208893886864
21696,0.13663037199144085
186957,0.9813651739024134
23510,0.8030109733151213
32422,0.9854468488907709
82943,0.054216466274202874
135278,0.0034841759886852816
278545,0.0008239549078028301
277358,0.9839415704762222
155352,0.9829620885769497
291553,0.000550479913115925
305148,0.0007064838159489506
174796,0.001163225805205067
191196,0.0007422564732481558
2640,0.6076270608476313
87432,0.0006544418547099343
210344,0.11296587588995029
7752,0.0006472205186091705
219311,0.0009821700959936105
87051,0.0006561001241017309
249633,0.000530776931924841
147413,0.9842097080926382
305181,0.32898266889328254
133412,0.971195005569459
33636,0.7953546703847144
181371,0.9846535296665768
155439,0.9844253475497512
162493,0.04416688012338615
243903,0.9803504525534121
147706,0.0008705037358496876
185003,0.7493810824023778
245664,0.4277969320085633
66411,0.9853461735248191
64569,0.0007020575968344373
52084,0.42125666421065644
95472,0.0006179839032467359
57791,0.04118997556425312
41030,0.21326036439688326
156773,0.0005319961400788895
115913,0.013291351190018992
123974,0.0005307698827150484
109619,0.9847643058948318
174172,0.20165885312336335
144473,0.0009366844651036528
268157,0.22506484670702018
218024,0.19935812110547477
141819,0.008030421866388974
264253,0.8524532468392596
178301,0.9834169576343706
95562,0.0008751429320877595
6495,0.1746024813432357
96143,0.0005376950193564052
169445,0.9330705864198117
121967,0.040128119859334836
63114,0.0005559786189576016
280376,0.985144399181038
270621,0.9676965548612986
83896,0.9752036508562865
217330,0.08954971841651997
13334,0.7237765145176469
162239,0.9753069661739137
46908,0.055715595383864135
150796,0.000530766651385988
71643,0.7270369617372084
202206,0.000669658198737349
92259,0.9508797870852363
92468,0.0005350999657018001
284797,0.0008493238098068841
289704,0.26577834213462403
253992,0.0005672122395849014
249730,0.3723210520806825
291303,0.3050538290455136
35763,0.05146134017848954
3817,0.0006515191379489824
295966,0.9841053535536216
109215,0.42213013941642563
252347,0.9644399253217404
305040,0.0005441668050063439
283831,0.1531596855647191
140888,0.73219165388318
269827,0.3776388432132051
212738,0.000624593101529719
41617,0.13705342847095583
219568,0.0005839171711585673
125225,0.0006440442456929588
302348,0.0005612805280452854
186952,0.9847494467284227
54811,0.0005853406867704327
127309,0.0005744525649440018
280801,0.8327106879082721
159997,0.7823650406800264
102288,0.0005320605605959783
76203,0.0011254075349671686
128204,0.0006388066638165099
156880,0.9844034074524328
104303,0.000542149952946699
102365,0.0005333889781512724
162060,0.0015516597866809666
12687,0.33313855986754326
288018,0.05123129015478153
89811,0.0007014832689119034
22480,0.28284780351413574
290393,0.0005904344107693637
258849,0.0007981987786821565
7067,0.985207671753528
268163,0.6621758388195493
45229,0.0005308433134511127
275446,0.9848768323151411
203398,0.8482133755550227
237922,0.9846255390310928
45610,0.9775149156775065
90241,0.862687161467622
257990,0.0006861537388453637
190693,0.0005725387736173112
128164,0.0005307664665477537
1516,0.9488781044501984
220808,0.0005385730447471676
174006,0.0005308436462548164
209378,0.0021016829344964946
281673,0.0016381452552374192
299685,0.0005566757003645796
169191,0.9856283613134981
78313,0.9851554273467239
54631,0.0005437664701507138
117663,0.0005944448005355721
258233,0.00043496759609285067
149123,0.0005400592665929578
72658,0.19714843670331667
278299,0.9848939349316433
107759,0.9853387998184814
219410,0.0005972828899657564
129486,0.0005334188344749566
180008,0.0005308644653332236
273335,0.0005351050087410418
221117,0.6717107565907844
33859,0.12532550417290922
277947,0.0005332817560408585
293730,0.0005361012979944237
181864,0.0005475244138720265
185394,0.000679516346388059
185595,0.19965329754575467
216444,0.06556740336059333
225736,0.0007509323116140126
299117,0.0005308200427699946
118992,0.0005558881782253168
75673,0.9856240984745864
239500,0.2741422472413252
80380,0.5834358784358546
210028,0.9154667135001449
145357,0.9847356637522843
125234,0.0005307702297836702
187562,0.0012717744907272603
81556,0.0005307628733916716
187207,0.2862038545875085
200009,0.0006952946032175255
18379,0.49386299234402825
191067,0.023709744823677537
274845,0.9844985796269006
87169,0.0012081006970011182
246921,0.9412694482665837
186630,0.8318133954876118
29136,0.000535113704684713
65844,0.0006477089687341259
203854,0.9851081786908263
297680,0.0006026336601096279
49751,0.0006647260993420355
62466,0.9834990084525539
206660,0.0005830894891848236
103344,0.0006239581511626225
217428,0.0006389886571044719
136794,0.0005368247808129044
301066,0.23521796883660603
278254,0.8728928631884618
125579,0.13055319346203878
88812,0.0014074420180175996
215054,0.36887240785773157
268322,0.9813582985445578
127424,0.0006731781528808452
55549,0.0009686368470211169
262786,0.0013802409248392523
55037,0.9855892040657465
139859,0.0005357792927103849
206003,0.08558433800148449
47609,0.053944001142211255
107136,0.7660869563607174
41353,0.7457522699840377
94912,0.0006970239381094195
104773,0.0007643728940284048
170218,0.000533294603432923
39708,0.9723141851442973
86719,0.05424756559640314
19214,0.041110373471406496
150082,0.0006076425885122611
3017,0.20281769521248594
286652,0.0005398541623006643
307419,0.98355893770555
310911,0.27812821098115315
174324,0.0005520277761079754
225844,0.0008067911227273451
79620,0.0005308614807386874
230931,0.985421360507423
247031,0.0005613593776621546
41634,0.9848539423921814
196366,0.0005525090363119881
124178,0.7807348621753794
128912,0.0006828076610847086
217284,0.18363110651045797
221725,0.9738925571785708
51933,0.0005354915016057718
277622,0.0005797681502989741
214921,0.9049390905409707
237641,0.000544655097427181
244100,0.21783279150837573
309050,0.0006016363433334244
287877,0.0005836530197185445
184883,0.0005307806564134474
302353,0.5598767945193693
220349,0.01076833304084319
53361,0.0005358036101827853
45279,0.007020659411523778
246341,0.0006579204885144397
166206,0.0005466143819762759
161641,0.0005385816991127001
290444,0.9525311669664039
192356,0.0005351057984303606
13675,0.043110101981165425
147219,0.0005351481090691737
278408,0.9720994000607689
274208,0.9827200755807626
11577,0.0004930077774678568
42800,0.9849373218206131
47745,0.9851255104162521
6065,0.0005839422484175229
207243,0.000546617846165179
147583,0.9807352852279844
262539,0.000535118017594245
169314,0.04410872557194997
239266,0.04045333957546933
191404,0.00148136158251418
196425,0.0160238536073136
208728,0.0007062550728400981
254320,0.9854213304331799
221937,0.6797639485954899
195691,0.4243014988015968
15727,0.9613893464704479
228659,0.5274832503673148
267743,0.0010451814779104114
108229,0.012430211903495487
291399,0.0065489310895915365
195531,0.0007253801899247554
72752,0.0008408490638503004
21484,0.9835335525746616
188647,0.0005332898063027414
164043,0.0005877100763315977
153180,0.0015289310926524687
165506,0.0005307724044870515
83085,0.0005351135744701363
76740,0.972812241459844
179156,0.7616083838188289
182125,0.0006098620320575268
261114,0.12415749864973383
234299,0.0007157045788947978
113616,0.0005387440717603745
81391,0.0005395738905247397
233813,0.0005351048022366749
297193,0.0005332831887005929
227761,0.5412711241869131
285228,0.0017131870200955016
292718,0.4897919927177168
177240,0.9817968578337133
90851,0.0005307871077179286
156645,0.0006141347218018376
274515,0.9854659469505254
212752,0.0006081361879894764
260374,0.0007696063143390779
9066,0.0069323431359773514
121636,0.0005684700886821829
271839,0.9710883963805549
35386,0.0006443596908526109
246276,0.0005672152465043217
100605,0.000749033989378043
134102,0.0005571157531739692
122318,0.16332437129299504
64072,0.0006524043327283358
52215,0.9839421770910908
106005,0.0005460225613096596
153005,0.0008148936375383289
261545,0.9844309240054766
209251,0.3806477707765043
858,0.9218911960736943
51751,0.34553865891715085
308082,0.0005333490578675423
64159,0.0011649748732190264
265079,0.000581265932263366
247738,0.9399094391775527
145801,0.5342264502763442
121379,0.0006244721727696931
131071,0.06103683119635596
58917,0.9840954366766893
305688,0.6492519455658612
187001,0.009535412465078635
106014,0.14332830580562522
21626,0.9848267955495751
278722,0.0006415964573339254
4104,0.0010323886552183674
265445,0.9521311789342841
174665,0.984719467787839
198501,0.3495615222794322
168766,0.8564465302262521
281977,0.056268908831463585
213002,0.0005429256896676
40213,0.000576771534890158
157587,0.000533223754777745
246083,0.0006830486864644765
144406,0.8817392161180588
8854,0.0005402632857177143
204809,0.9721537581180961
160215,0.0005979949776866983
272447,0.9851823304733683
31997,0.0005463141800938377
148994,0.0021643350501945316
129574,0.2972821205650277
152033,0.9810363995894028
248084,0.0011070508913106532
274254,0.9851329666201744
191608,0.9854012392749533
148197,0.8246422295080301
152183,0.13855231198122892
26208,0.0005988273836918167
121692,0.06423985216318019
119667,0.0006502130984043846
290871,0.9832407737944211
50045,0.0005792282591213327
264730,0.2138188751612249
175479,0.9824147844973374
238367,0.6298731198334092
300718,0.985405120263166
113460,0.0027688250582822847
17255,0.0006071340137518976
95867,0.0005307935776305288
160359,0.0005386804292765814
134831,0.9814523875123292
120928,0.0007629511646301411
212995,0.0007922154797753452
295818,0.04973990096157483
229370,0.3522811217612514
59243,0.9261085804578474
139753,0.01131238957421798
201907,0.0005351124589650073
301592,0.9845173973062489
63204,0.983809775347934
283241,0.0006465161350187506
264627,0.579477045614583
230891,0.0006504552029559539
72154,0.9853383300779219
83204,0.0005447434062353318
63774,0.39987498405785427
298750,0.1370294449960199
102052,0.8875484658269834
286013,0.0005887856500451677
116112,0.9854516189788911
132669,0.782124057869692
238734,0.5168484295536282
269767,0.0358724704638541
41135,0.012563090895583402
105472,0.9855043907341056
74864,0.0009953563820120127
133174,0.0005955832226982949
1709,0.0006658541568900167
248394,0.0010819708270996715
101431,0.9731725242348591
142527,0.03753714632786412
192905,0.002816882388771043
106720,0.0005308308576369253
40877,0.0005421776505148811
162671,0.0007322833357074264
12480,0.0007959164921874242
26772,0.0006974044675787959
135948,0.3695102635744731
135677,0.0007215247504389867
216521,0.9852735052198809
196905,0.001530797914248557
38056,0.4404311225951888
186857,0.08488170138873724
283227,0.0005572319217077801
298821,0.007203739715896052
236004,0.6710357638595078
292291,0.0006690209041926062
259589,0.000535128585980417
299716,0.47199349290815823
72503,0.0005308349125110573
195857,0.5082424032292607
289987,0.9841222173293571
153148,0.9502063263422758
243909,0.0006721019644322124
38900,0.0007264967639821551
268915,0.0020870462101601
134750,0.9838952465040779
121696,0.0005333459955444728
278843,0.03856588497443041
142518,0.0005308313193407178
48345,0.000617547573057713
61021,0.0006340825392608796
179212,0.02264322033457279
297084,0.0007530209566556066
268308,0.0005342126879195499
157520,0.000616454007933034
286400,0.7222385146287934
97283,0.0006433178917151307
20160,0.0006780326433352811
175014,0.0006764881232017798
150196,0.6870195700646761
37912,0.0007202884797817829
247395,0.13505483534523716
18001,0.6509571731670226
165028,0.005271221390409907
153579,0.0008939816958548335
127793,0.0006326803876831992
28103,0.0006905603700221944
19136,0.9844533661910385
38108,0.03601566539019871
299620,0.2020576300023636
159825,0.0006252377918705299
212841,0.8238911918635857
192925,0.0005314504658314043
308765,0.0005307767117524193
158132,0.0005332932773710474
260369,0.9851366455190933
279290,0.9841458253260924
80968,0.6648407915631095
202006,0.000533391760946684
286088,0.8425901543390215
182949,0.0006492373518622175
86169,0.9754891672031746
201830,0.036345841768213004
72501,0.6020069646520797
109357,0.059293602985943834
243578,0.20996222601857883
254837,0.0005973241629891211
10757,0.006442091136655604
248457,0.02035199609284094
265626,0.9837776316997592
57495,0.00056524317773509
189394,0.12047816025340122
26458,0.0005948416856902433
95545,0.0007379980795359924
1826,0.0005351216861352017
115285,0.9832011916597866
121922,0.2530471161317689
13979,0.0005701161551341929
307841,0.029320090792235843
110738,0.018945325737544767
132783,0.45011553502968543
259258,0.0005649055198192021
48932,0.0008861144887821529
109155,0.0005307933483338616
47814,0.6368004145502886
50628,0.0005332878154667506
132152,0.8302017398064316
